doc_id,topic,association
uuid-9ab2f5b6738d452b8b80ba56ab980903,,0
uuid-cba7bf4aae8d47dda7c518c6cae459bf,,0
uuid-72c490445ffd461b828038c848cd4014,,0
uuid-c8490768f5884c9998a591de8ae241ea,,0
uuid-0653cd5537104718943caf15f88b01b8,,0
uuid-114ddc8d35004a1496d37a60e91c3a2c,,0
uuid-18d7dd52978b4fe2be3bb0ae7e23d61e,,0
uuid-2e7622d3229c41a8b6e6de6cc226a6ce,,0
uuid-aee07111f7aa4fb194d143b5f7e12d0a,,0
uuid-0eeb296c0e364998ac9f37ca33dee998,,0
uuid-b744a3688f9f49ea83f7f358d98c7f3f,,0
uuid-0e6bf5a64b82411c829ffd2f696b1086,,0
uuid-dbef05a0bf924df49435c2aac20f54ee,,0
uuid-fdae4a5eabdc4d1880f9fe9bcf3efc1b,,0
uuid-a6c16f16805d49f4b80f3817d5e3c7ba,,0
uuid-852ca19ee0c3468b815c213e75c889d1,,0
uuid-9508ec9cdae34cc1819dee21df9d0350,,0
uuid-9ec0f225d41748c3bbb6c07946767621,,0
uuid-c0a93cf62d46412a806754fbc54500c1,,0
uuid-d0e56c8aa6774e3f93b419a3dbb954ee,,0
uuid-f965686cd31e4b8d91f3526d750c0f56,,0
uuid-73b3033737fe4553aa440ab1eb292078,,0
uuid-b13eae17d6e54211810582ceb5f94269,,0
uuid-ff4730882556458294f87249425b55e4,,0
uuid-ce5b754ed66d4f7390ca7c0ffa78a778,,0
uuid-e9d44c36b53e48119cab165d9106c024,,0
uuid-dc0f735885c94c56ab577dfeedf183ea,,0
uuid-bb35df17ab754ab1b5565e416c5168f8,,0
uuid-4f3df11488c24a4f95460fc25029e301,,0
uuid-c7f10ed66b924201bcb7a5ff94fb3bb3,,0
uuid-1e59b5fe16804297980dc4a008429335,,0
uuid-04fabbdf8cfc447b861fdef927d96eb6,,0
uuid-21a31a0c98a94b4ea32bb53ab8a7f065,,0
uuid-5d034707151f492e9342bec4fec7871d,,0
uuid-68296bf4111146b58f0eb80ddf3d5c41,,0
uuid-eddb746f0bae4bf79071bac277b631c1,,0
uuid-3da5bcb1936246aaae5ef1b83772225f,,0
uuid-e0d1bce8221a482084a9ca3297e450b4,,0
uuid-61579fcc6b9f4686b2a4b712019c0687,,0
uuid-0123d5c3450e4dfe89b1c9226e432554,,0
uuid-5318fc8ec1a4443aaf8829ba392f9bef,,0
uuid-e5a1a4678ebf41b79b94fb8479035d8a,,0
uuid-a11a0cf88a964baa8a99623159ceaf86,,0
uuid-2912dd61fac04760839ef1b8fdcba082,,0
uuid-0c60a5cbd7564d5eabfcea192baaf8d2,,0
uuid-f66817e1738d434683d63ceee2190582,,0
uuid-71b6ba0fa1c643bc8254454ab36e3c68,,0
uuid-e64bdc0e388c4d13843a1045007fa961,,0
uuid-42cfa241187b4962925739959777df0d,,0
uuid-65b4e8b1bd354c3eb4fd33b70a66905e,,0
uuid-adc7e5d0496945f59f74031c96637e44,,0
uuid-c57d0421d007419eab19935c0e488331,,0
uuid-f22dff46e785465080797fa406a9e72a,,0
uuid-dc6786a3b8b946f9b19b84be7f83b3d3,,0
uuid-58119cbea90d433bae1f1b90e5e112e8,,0
uuid-00c249afc02945c2b13e7d5c514df3f0,,0
uuid-00846a6a9fc94b1999c2d2320454254b,,0
uuid-edde7bbf5e6f43d888b03acdb059ba7d,,0
uuid-165abf9ec49c45d78d9f34fcf5094c4d,,0
uuid-9b08d47e1dcf446da96211a7f7d8bba7,,0
uuid-c15a5967801643d881f61e47de415ece,,0
uuid-6c598089e04941649c2566be017313a5,,0
